"Date","Prefecture","Guests_Total","Guests_Prefecture","Guests_OutsidePrefecture","Type_Ryokan","Type_Resort","Type_Business","Type_City","Type_Simple","Type_CompaniesGroups","Pref_Ryokan","Out_Ryokan","Pref_Resort","Out_Resort","Pref_Business","Out_Business","Pref_City","Out_City","Pref_Simple","Out_Simple","Pref_CompaniesGroups","Out_CompaniesGroups","Occupancy_Rate","Occupancy_Tourists","Occupancy_NonTourists","Occupancy_0to9","Occupancy_Tourists_0to9","Occupancy_NonTourists_0to9","Occupancy_10to19","Occupancy_Tourists_10to19","Occupancy_NonTourists_10to19","Occupancy_30to99","Occupancy_Tourists_30to99","Occupancy_NonTourists_30to99","Occupancy_over100","Occupancy_Tourists_over100","Occupancy_NonTourists_over100","Occupancy_Ryokan","Occupancy_Resort","Occupancy_Business","Occupancy_City","Occupancy_Simple","Occupancy_CompaniesGroups"
2020-10-01,"Fukui",258080,45620,196850,114340,18230,106540,11710,7260,NA,24330,87660,2640,15590,12550,82590,3910,5940,2190,5070,NA,NA,21.6,15.5,36,7.6,5.1,15.1,32.5,15.8,50.8,35.6,25.5,51.9,32.3,32.3,NA,17.7,28.8,47.3,33.4,3.3,NA
2020-10-01,"Fukuoka",1033800,278520,617880,42650,48210,733440,168290,34600,6600,28560,14000,28870,15790,160070,443410,37960,130330,19020,12900,4040,1460,27.7,17.9,35.2,16.1,7.6,32.8,33.6,20.5,37.4,31.7,31.9,31.4,30.1,19.4,39.2,15.4,22.4,33.3,36.9,7.5,5.7
2020-10-01,"Fukushima",990420,269030,683350,321080,142820,447130,19640,48020,11730,95430,223410,19170,110900,123330,306020,3610,13590,19340,26170,8150,3250,29,20.3,42,20.8,9.5,36.4,33.3,16.2,45.1,35.8,27.6,53.5,37.6,38.3,32.9,22,31.4,49.4,46.3,9.8,16.6
2020-10-01,"Gifu",494410,122370,354770,172690,76720,206300,16080,18000,4620,35900,131050,15940,60780,59710,135420,6950,9130,2610,15040,1270,3350,26.4,20.5,45.1,14.2,7.8,32.8,35.7,24.5,54.9,35.2,30,55,33,33,NA,19.9,29.2,54,29.9,7.1,8.8
2020-10-01,"Gunma",607470,118470,482850,297330,95820,178080,19530,10840,5880,58550,234690,10790,85020,42420,133880,4530,14990,2070,8490,110,5780,26.8,23.4,38.8,11.8,10.5,17.3,35.9,23.3,60.5,36.8,35.8,39.5,35,35,NA,24,27.2,51.2,34.5,5,10.4
2020-10-01,"Hiroshima",733520,251530,472500,67330,49020,436640,129930,47110,3490,29320,38010,21720,27300,139300,289580,30200,99720,29980,16710,1000,1170,32.4,20.6,40.8,14.5,8,24,33.5,16.1,40.7,45.7,36.4,51.3,49.7,51.6,49.1,23.6,44.3,47.5,37.2,8.6,7.4
2020-10-01,"Hokkaido",2567290,1412070,1054430,661850,355370,1013830,430200,88310,17730,442960,187870,202720,152650,542240,410500,148190,277970,62490,24210,13470,1230,30.4,27.8,35,16,10.6,21.7,38.1,32.7,43.4,37.4,33,46.3,35.2,34.3,41.4,25.5,28.3,41,41.3,9.4,12.7
2020-10-01,"Hyogo",924800,270380,610530,236500,163200,331170,136560,39140,18230,85520,147830,42710,95090,79050,240390,42340,94220,16110,21730,4650,11270,27.3,22.8,37.2,8.4,6.8,15.8,29.3,17.9,41.1,35.1,31.3,39.6,42.2,41.1,48,20.7,37,42.1,42.3,7.2,12.5
2020-10-01,"Ibaraki",414190,91410,292450,58700,11950,317310,17710,5690,2830,12820,44790,3770,8180,66250,221810,4870,12840,2130,3550,1560,1270,28.3,12.9,37.9,13.6,5.5,19.3,31.5,5.9,41.4,40.2,20.2,57.4,37.2,42.1,34.7,10.5,30.2,45.4,35,5.6,16.5
2020-10-01,"Ishikawa",541510,89840,430640,176100,27460,261930,54980,20030,1020,44570,131540,6310,16700,27650,217710,4930,50040,5830,14180,550,470,26.7,24.3,34.1,11.2,9.5,19.4,30.5,25.5,37.6,31.3,30.2,35.3,32.7,31.6,43.3,23,24,38.1,43.5,6.3,6.8
2020-10-01,"Iwate",520290,174630,345010,142500,101190,206470,52710,16890,530,56170,86280,31380,69810,64530,141940,12600,39500,9560,7340,400,130,32.1,25.1,42.2,15.3,11.3,20,39.1,22.5,47.3,41.8,34.3,56.6,27.8,24.8,63,24.9,26.7,53.5,51.6,9.5,19.6
2020-10-01,"Kagawa",277030,45260,212480,49410,50820,123830,36900,16050,30,8380,41030,9120,41700,19530,95060,4330,22510,3870,12190,30,0,26.4,20.2,37.3,11,8.9,19.6,26.1,11.8,35.8,39.7,33.3,47.6,42.3,39.4,50.5,25.5,32.8,38.5,45.9,5.4,1.3
2020-10-01,"Kagoshima",575330,176750,347420,98430,78220,288350,59290,48900,2140,32740,63640,24260,51360,80950,160900,17350,41940,20670,28220,780,1370,29.1,22.9,36.8,16.5,10.1,24.4,35.7,17.6,44,41.6,33.6,51.8,41.7,41.1,48.3,20.5,28.1,44.4,49.8,11.4,11.7
2020-10-01,"Kanagawa",1567050,615850,847580,175810,258240,717290,240650,138360,36700,67820,107240,75740,145220,244480,433070,112480,126030,102160,15350,13170,20680,34.5,29.7,39.4,20.1,7.2,40,35.5,30.3,39.1,40.3,44.4,36.8,50.3,52.5,45.8,23.5,45.8,43.1,47.5,23.6,7.5
2020-10-01,"Kochi",210760,39500,158040,41480,18700,111860,25170,13550,NA,5370,31780,3460,15240,23440,80400,2620,22540,4610,8070,NA,NA,24.4,17.7,33.4,10.1,5.9,16.2,37.2,23,43.5,36.3,29.8,58.2,37.2,31.7,60.2,17,27.2,43.3,48.2,5.7,NA
2020-10-01,"Kumamoto",486340,134790,312360,123760,56200,233870,38860,31090,2570,46180,77220,13460,42740,55560,142450,6640,32220,10490,17610,2460,120,24.6,19,33.2,11.4,12.1,9.3,33.5,28.4,36.9,30.6,22.6,43.2,30.2,22.2,48.1,18.5,21.4,40.8,42.9,8.7,10.2
2020-10-01,"Kyoto",1361370,212460,1081350,154930,94990,660840,312790,121800,16030,21800,129530,15090,60050,113000,506710,36610,276180,22180,96630,3790,12240,19.8,20.4,18.3,10.3,9,20,17.5,20.7,13.7,29.9,28.8,34.2,33.5,34.1,NA,17.8,32.6,23.8,28.8,7.4,8.1
2020-10-01,"Mie",577390,118230,417100,174970,163370,210010,15610,8920,4510,39790,124380,32070,109400,41520,159170,2260,13350,1520,7360,1070,3440,30.9,27.5,40.8,9.7,9.7,10.6,37.4,25.4,50.8,44.5,41.9,49.2,42,41.5,52.8,26,37.9,48.8,51.4,5.9,2.9
2020-10-01,"Miyagi",730180,247740,468560,176840,65890,383510,56620,44270,3030,75010,100740,30130,35760,101630,270590,12530,44090,25680,17110,2760,280,31,22.6,40.8,13.5,6.9,25.5,37.7,17.6,45,38.9,30.6,46.5,34.5,35,30.9,24.3,28.4,47.1,36,11.4,10.5
2020-10-01,"Miyazaki",339840,99940,203870,27050,68260,214690,13550,16290,0,9430,17620,22640,45500,53860,124920,4310,9230,9690,6600,0,0,30,22.8,37.4,20.5,8.1,28.4,33.4,14.4,43,34.5,25.3,46.9,39.7,41.2,7.7,15,31.7,42.9,37.9,8.3,0
2020-10-01,"Nagano",1268470,253250,973750,425960,307390,361740,60490,87810,25080,90000,319250,31990,260900,102470,257020,11410,49070,16630,65770,750,21740,16.9,13.7,36.6,6.5,5.4,16.7,23.1,15.6,47.4,38.3,34.9,56.9,34.1,31.6,51.8,12.6,25.2,51.1,52.7,5.1,6.3
2020-10-01,"Nagasaki",520280,142930,351800,81770,128380,217060,53480,35530,4070,30060,51070,22570,104430,53280,140250,10920,42570,22190,13340,3920,140,27.4,22.4,40.3,12.6,8.4,25.7,38.6,27.9,45.9,37.5,30.7,54.9,39.2,39.4,35.5,21.4,34,40.2,44.2,8,13.2
2020-10-01,"Nara",170220,38860,128760,44770,24390,49100,31070,20900,0,11920,31910,6610,16830,10370,38340,5000,26070,4960,15620,0,0,18.1,17.5,23.2,7.3,7,10.5,21.5,18.9,29.4,27.7,26.9,55.8,54.1,54.1,NA,15.7,50.5,31.6,36.5,5.9,0
2020-10-01,"Niigata",749670,271000,465350,265030,64670,337210,45840,25350,11570,120100,143570,20750,41310,101840,226280,15370,30470,9950,15130,2990,8590,20.1,12.3,43.7,7.6,5.3,19.7,38.3,17.4,59.5,32.2,25.3,52.9,24.3,16.5,48,14.5,10.8,54.7,40.3,5,23.3
2020-10-01,"Oita",537140,94220,394220,164550,115800,215820,20620,15150,5210,24860,135670,18990,96810,38410,132730,5460,15160,5660,9490,840,4370,27.6,25.5,32.2,14.3,13.5,17.1,37.9,32.8,41.4,34.5,30.5,43.2,48.8,48.3,54.5,26.8,37.6,40.9,41.5,3.9,9.1
2020-10-01,"Okayama",402990,86430,293870,53140,33990,240710,54640,19170,1350,14120,36550,9370,24630,45860,181630,10410,37200,6590,12580,70,1280,26.6,14.9,38.7,9.6,6.2,16.6,39.2,20.9,46,36.2,26.2,45.6,43.4,30.8,65.6,16.8,21.9,43.3,47,5.2,18.1
2020-10-01,"Okinawa",1388860,289590,1060830,21730,757520,397830,99490,110830,1460,9790,11320,105250,623790,113790,280970,18650,80840,40640,63910,1460,0,24.1,24.2,26.5,14.2,14.1,17.5,25.9,23.4,32.3,28.9,27.3,39.2,35,35,NA,13,29.3,33,22.5,8.6,2.6
2020-10-01,"Osaka",1809460,551610,1179450,22460,162770,1088110,446710,73190,16230,11460,3700,49030,113740,327920,704850,131780,313170,28280,30950,3140,13040,22.6,19.2,27,11.3,8.1,16,25.2,20.4,30,24.1,20.5,28.6,35.1,33.9,36.8,16.8,46,21,26.7,12.3,23.1
2020-10-01,"Saga",206760,35100,147920,60810,26990,88270,9060,14390,7250,12880,44390,3580,23410,10080,57990,2010,7050,6420,7970,130,7120,25.9,22,31,14.1,9.6,18,31.5,21.4,43.2,37.8,30.7,48,34.6,36.2,25.2,24.2,34.1,44.7,37.6,9.7,7.4
2020-10-01,"Saitama",340210,99620,199520,24170,19700,241600,36880,17700,160,11680,12490,7840,11380,59620,144090,13810,22260,6670,9150,0,160,34.5,20.2,40.4,14.5,13.2,17.5,47.2,18.8,49.9,36.6,29.3,39.2,40,46.1,39.5,15.5,27.9,47.2,37.1,14.5,0.6
2020-10-01,"Shiga",289770,52610,228830,62020,58740,119570,28430,18160,2840,11020,51000,6590,52160,26620,85320,4120,24310,4110,13350,150,2700,25.5,21.9,35.5,7,7.4,8.1,30.4,20.3,38,36.6,28.2,52,35,34.1,64.2,20.9,38.6,46,31.8,8.5,2.2
2020-10-01,"Shimane",291760,65750,226000,107360,5270,147610,18470,12380,670,26290,81070,690,4570,32820,114790,2700,15780,3130,9250,110,550,33,24.9,43.1,16.1,9,26.3,39.7,25.4,47.5,46.6,39.3,61.8,38.3,38.3,NA,28.2,36.3,51.6,55.9,7.4,27.2
2020-10-01,"Shizuoka",1454390,379400,1044220,370820,316140,622980,65300,47980,31170,74910,290730,65630,241570,182050,425880,21480,42520,20030,27900,15300,15630,27.2,21.4,41,16.7,8.5,39.7,31.8,24.4,38.8,34.6,30.4,46.3,26.8,24.6,40.6,22.2,25.4,46.4,34.9,9.1,8.6
2020-10-01,"Tochigi",811640,139480,629040,270480,217900,238430,17520,58530,8790,39200,218790,33020,174860,53270,177440,4320,13200,8570,37080,1110,7680,29.4,25.6,43.8,14.2,13.7,22.6,35,25.5,51.9,36.9,33.6,43.5,47,47.3,42.8,24.9,36.6,44.4,40.5,13.9,11.1
2020-10-01,"Tokushima",146480,20780,110970,34680,23530,64880,14680,7880,830,6820,26820,1120,14130,9000,55880,1240,8020,2420,5460,170,660,21.2,17.8,25.6,9.7,6.7,12.9,26.3,13.9,41.3,36.9,34.1,39.7,38.4,38.4,NA,14.8,35.9,33.5,40,5.7,3.7
2020-10-01,"Tokyo",3451200,1383360,1851160,97180,19030,2151020,898900,174420,110640,37000,26170,11500,7530,740590,1316740,412320,421250,87960,64980,93990,14490,25.2,22.4,27.7,23.2,14.7,33.5,28.8,30.1,28.7,26.5,28.1,25.6,22.3,21.9,22.9,16.3,20,30.5,21,12,44.1
2020-10-01,"Tottori",236260,43990,186910,80490,17650,101110,23690,13320,0,12700,65320,3020,14620,16520,81710,4460,19230,7290,6040,0,0,29.3,19.4,49.7,14.6,8.6,29,39.6,16.1,63.4,38.5,31.1,57.4,26,23.2,41.8,24.8,27,52.4,58.3,8.4,0
2020-10-01,"Toyama",251220,54540,194760,58590,15210,137000,24090,10810,5530,23200,35390,3780,11420,19820,117170,2260,21820,3690,5200,1780,3750,23,15,34.8,6.2,5.2,9.7,30.7,14.7,41.6,31.3,25.7,38.4,39.7,34.7,45.5,16.2,19.7,38,44.7,4.9,28.9
2020-10-01,"Wakayama",378070,54440,312440,165890,80550,83500,8230,37080,2800,24530,140510,11830,68720,9250,66320,1740,6490,5620,29070,1470,1330,23,20.8,35.8,9.9,9.4,13.9,32.9,24.2,52.7,35.4,36,32.7,28.1,27.3,52.6,21,29,41.2,51.8,10.9,17.1
2020-10-01,"Yamagata",421590,124800,277140,175020,23530,175710,33890,9830,3610,52830,104810,7800,15740,45510,128910,11290,22590,6030,2830,1340,2250,24,17.2,40.8,10.9,7.1,25.2,30.2,21.6,45.2,38.7,31.8,49.2,41.1,30.4,64.6,19.1,25.5,50.4,53.3,3.4,7.4
2020-10-01,"Yamaguchi",388730,97720,242960,91410,14840,250310,19380,10070,2720,35810,55600,7220,7400,42960,159850,4800,14570,4390,5340,2530,190,40.3,28.4,51.5,26.6,9.8,38.7,44.9,26.4,55.3,48.4,36.9,62.6,39,38.4,41.3,26.8,39,58.9,41.3,11.1,11.6
2020-10-01,"Yamanashi",483580,58550,400940,163870,117960,129750,8570,59950,3490,22370,136860,5510,97240,20540,105250,1560,7010,8120,51540,450,3030,14.3,11.9,31.9,4.2,4.2,4.9,23.2,14.4,44.3,33.3,29.1,57.2,34,33.6,79,12.9,19.1,43.6,49.9,5.8,2.3
2020-11-01,"Aichi",1142450,362450,702570,104360,46200,749090,198310,34810,9680,60060,32100,25340,9690,199250,514480,45540,134690,26590,7590,5660,4020,31.4,20.3,38.9,17.5,8.8,30.7,37,22.1,41.8,32.7,28.4,36.3,33.3,24,41.6,16.9,25.2,37.1,42.1,12.8,14.6
2020-11-01,"Akita",292640,118200,169400,114890,17620,126320,28310,5350,150,56350,58270,9980,7640,39860,81680,8790,19530,3070,2280,150,0,26.5,22.8,30.6,8.2,9.6,7.6,34,18.5,49.4,44,38,55.8,43.7,30.7,63.5,24.7,28.7,32.7,64.6,3.9,1.2
2020-11-01,"Aomori",357290,106940,237040,88380,21250,221170,20200,6150,140,24850,63360,4410,16840,67110,140920,6840,13360,3720,2430,0,140,32,24.5,38.3,19.1,5.4,26.5,40,28.2,48.3,37.4,27.9,45.5,41.6,43.3,31.7,21.3,30.6,47.1,34.1,6.1,3.1
2020-11-01,"Chiba",1603190,355790,1148880,154250,768310,427820,172390,66820,13610,70120,80160,98870,593950,109480,300080,43420,128960,28060,38400,5840,7330,30.9,29.1,34.8,15.6,13.6,21.8,33.3,22.7,43.3,33,29.6,40.1,38,40.5,31.8,19.9,39.9,37.2,35.6,9,12.3
2020-11-01,"Ehime",367090,79010,262620,95210,10460,189650,44190,23970,3600,16810,78000,2530,6240,46910,119660,5540,38640,5820,17890,1410,2200,40,30.1,48.6,19.2,10.1,29,49.7,35.8,54.1,51.4,44.2,59.6,52.5,44.7,61,39.4,55.3,55.3,57.7,11.2,15.2
2020-11-01,"Fukui",315090,58980,240940,160600,20560,112330,12260,9340,NA,33330,125910,7110,13450,15550,84700,980,9550,2000,7340,NA,NA,28.9,24.9,38.9,12.8,13.1,14.3,38.1,23.1,53.6,43.4,34.9,57.1,42.1,42.1,NA,25.7,33.3,51,35.8,6.6,NA
2020-11-01,"Fukuoka",1202640,359110,819580,65540,67310,812970,209090,39520,8220,47100,17810,45470,21840,194280,596700,45370,163720,22080,17440,4810,2080,34.3,23.1,43.5,18.6,12.8,35.1,40.8,23.8,45.8,40.6,38.4,42.1,37.1,26.5,47.1,21.4,30.8,41.4,43.3,9.5,6.8
2020-11-01,"Fukushima",993380,269160,685970,325590,148450,444400,21540,40350,13040,89560,233920,22130,112890,127500,298490,4650,14460,16170,22320,9150,3890,30,21.8,42.4,20.8,8.6,36.2,33.5,20.5,44.1,38.3,29.1,58.8,41.4,42,37.6,23,33.6,49.6,51.7,9,17.5
2020-11-01,"Gifu",501650,94270,390150,189120,85370,188100,18510,15280,5280,32350,151250,14580,70780,38930,137640,4920,13590,1710,13380,1770,3510,27.7,21.9,48.2,12,7.6,30.6,37.6,25.5,57.7,40.6,35.3,61.4,37.5,37.5,37.6,21.4,33.4,58.8,38.8,6.1,10
2020-11-01,"Gunma",655290,123090,522510,325590,94980,190260,24240,11390,8840,56090,263210,10450,84530,50690,136350,4260,19990,1360,9850,250,8590,30,26.4,42.5,13.6,12,20.3,41,29.6,60.8,40.5,38.8,44.7,38,38,NA,28.2,25.7,53.7,43.1,5.9,15.5
2020-11-01,"Hiroshima",786820,250000,533620,75240,58230,452240,156660,41130,3320,27280,47350,23880,34340,140180,312060,30810,125850,27020,12840,830,1170,36,23,45.3,15.1,7.6,25.1,36.8,17.4,45.9,47.5,41.1,51.3,63.3,67.1,62,27.6,50.8,51.5,46.4,7.7,7.2
2020-11-01,"Hokkaido",1800370,1010540,722370,482240,165840,789100,305740,52150,5310,332790,129040,119120,46540,417030,329670,101150,202310,35600,14340,4850,460,21.9,19.1,26.8,11.7,7,17.1,28.4,23.9,32.7,28.3,24.8,34.6,23,21.9,29.8,19.5,13.5,31.3,30.6,6.1,3.8
2020-11-01,"Hyogo",1036390,296620,705280,286130,205060,340080,147210,41370,16540,96620,187370,46300,129060,86840,253240,43580,103620,17000,24030,6280,7960,31.8,28,40.1,10.1,10.1,10.2,34.3,22.6,45.6,40.2,37,44.2,47.8,46.5,55,25.9,43.2,45.7,47.6,8.4,12.5
2020-11-01,"Ibaraki",462580,103530,314460,75700,10810,347180,18300,7790,2800,15470,58410,4470,6340,74900,229510,4360,13940,2400,5390,1930,870,32.1,16.5,41.6,16.3,7.4,22.1,36.4,8.8,46.8,44.4,25,61.1,42,49.9,37.3,14.1,29.8,49.6,29.2,8.4,20.6
2020-11-01,"Ishikawa",717430,109030,597000,230090,36560,333570,85330,30830,1060,50240,179840,7090,23350,35640,292680,6740,78590,8980,21820,340,720,37,34.1,46.5,17.3,16.1,24.4,41.8,34.6,52.1,43.3,41.7,49.2,43.8,42.8,52.9,31.3,35,51.8,64.5,10.1,7.2
2020-11-01,"Iwate",467560,160100,306780,141010,79430,184730,48430,13540,410,59040,81980,26320,53110,56470,128260,11380,36370,6560,6980,330,80,29.8,22.9,39.4,15.4,10.3,21.1,36.4,21.1,43.4,39.4,32.9,51.6,22,19.4,53.1,25.2,21.9,50.1,48.7,7.9,15.5
2020-11-01,"Kagawa",313820,56250,245800,57070,63150,122460,42580,28550,20,8190,48870,9640,53500,25840,96630,6700,24120,5870,22660,10,10,31.4,25.6,43,14.3,13.2,25.5,28.5,16.9,36.4,46,39.9,53.5,50.2,47.1,59.2,33.3,41.4,41.7,54.2,9.5,1.3
2020-11-01,"Kagoshima",643770,191330,445000,129320,98690,297200,72320,44630,1630,37910,87960,26070,72620,93480,199720,15960,56370,17030,27600,890,740,34.3,28.9,41.6,15.8,11,22.6,41.7,21,50.9,53.2,45.5,62.6,55.3,54.6,62.9,27.9,36.7,51.4,62.8,10.3,8.6
2020-11-01,"Kanagawa",1603270,632850,870610,188480,289610,655760,254670,166330,48430,80640,107060,76040,178910,211110,404740,120870,131580,124940,20240,19250,28100,38,35.5,40.6,22.1,13.1,40.3,37.5,33.6,40.2,43.4,48.8,38.9,56,60.8,46,27.7,54,44.7,51.9,29.7,9.9
2020-11-01,"Kochi",233920,43480,172890,53940,21550,117040,27420,13970,NA,6940,37880,5400,16150,23010,86770,2350,25060,5770,7030,NA,NA,28.1,22.3,35.9,11,6.6,17.3,41.6,27.6,48.3,43.4,37.3,63.5,47,44.8,56.5,22.6,32.3,47.8,54.3,6,NA
2020-11-01,"Kumamoto",583520,155220,418590,150860,75070,270560,46470,37470,3090,50510,99970,16340,58740,64400,196830,8270,38200,13410,24060,2290,800,30.7,24.8,39.4,14.2,15.4,11.2,39.2,33.4,43.1,39.4,31.7,49.8,39.2,28.4,63.6,24.5,29.5,47.2,53.6,11,10.9
2020-11-01,"Kyoto",2025370,239570,1662970,206060,111200,991580,502430,195420,18670,23530,178410,9580,76930,141660,768870,32890,463640,29280,159080,2630,16040,30.8,32.4,26.8,16.7,15.3,26.6,27,32.7,20.4,45.4,44.2,49.6,52.7,53.7,NA,24.8,44.8,36.5,48.3,12.9,8.8
2020-11-01,"Mie",653010,117130,491250,200340,189530,233940,15890,9130,4190,39500,149310,32660,132070,40350,185280,2170,13720,1470,7660,980,3210,35,31.6,44.9,12,11.7,14.2,41.3,30.1,52.8,49.6,48.6,51.6,48.9,48.5,59,29.2,44.7,54.9,55.9,6.8,2.6
2020-11-01,"Miyagi",746140,247860,486070,188320,68090,390330,56260,41710,1430,77320,109710,33650,34450,100540,278920,11510,44750,23650,18010,1190,240,32.8,24.4,42.3,14.5,7.6,27.3,37.9,18.3,44.9,41.5,32.4,49.3,38,38.6,34,27.2,30.1,48.5,38.6,11.2,5.2
2020-11-01,"Miyazaki",384780,108850,264180,38010,85410,227830,17260,16260,0,10140,27860,23340,59640,60570,157930,4880,12380,9910,6350,0,0,35.9,29.7,43.2,20.9,10.8,28.4,39.3,17.4,50.4,45.3,39.7,58,49.5,51.3,10.5,21.3,41,50.2,49.9,8.4,0.2
2020-11-01,"Nagano",1125930,249700,841090,383820,245340,364680,61390,49510,21190,87570,283860,30900,197320,108180,256510,12540,48850,8580,37540,1930,17010,16.1,12.5,36.3,6.2,4.6,18.1,21.6,13.7,45.3,35.4,31.3,56.1,31.9,28.8,52.3,11.8,20.1,51,52.3,3.7,5.5
2020-11-01,"Nagasaki",619170,141860,457290,94050,184050,241440,66950,29460,3210,30560,62740,22980,161070,57140,165040,11800,55150,16450,13010,2930,290,34,29.7,45.7,13.4,8.8,26.9,43.6,29.3,53.5,47.9,42,62.8,59.1,59.6,48.1,24.9,51.5,46.5,56.4,7.1,10.8
2020-11-01,"Nara",201880,31710,167640,57290,26040,61310,31650,25390,200,9580,46030,4720,21320,8630,52190,3120,28530,5610,19420,40,150,21.7,20.6,32.3,9.2,8.7,19.5,26.1,23.2,34.7,34.3,33.5,64,61.4,61.4,NA,18.4,55.4,43.5,42.9,7.3,1.7
2020-11-01,"Niigata",695000,251540,434450,257050,58000,309890,45100,14250,10710,116830,140210,19170,38440,90860,210410,16520,28580,5060,9190,3100,7610,19.5,11.9,40.7,6.6,4,18.2,37,18.3,55.5,33.6,27.7,50,24,15.9,47.7,15,10.5,50.9,40.1,2.7,21
2020-11-01,"Oita",610880,100790,479550,197640,142160,222590,23640,20740,4110,28950,161050,22490,117340,35860,166170,5520,18110,7430,13310,550,3560,33.1,31.7,36.8,16.4,16.1,18.4,44.8,40.8,48.1,44.3,40.9,51.5,58.4,58,62.8,32.6,45.5,49.1,47.9,5.4,9.3
2020-11-01,"Okayama",424140,84960,310270,64710,35890,233380,64830,23840,1490,13980,48030,8050,27840,41350,173240,12920,44510,8670,15170,0,1490,29,18.5,40.6,10,7.5,15.1,41.5,24,48.6,43.1,34.7,51.5,49.5,36.7,72,21.1,22.8,45.8,54.3,6.6,20.4
2020-11-01,"Okinawa",1479530,311550,1120610,26910,796480,405470,128550,119780,2340,13890,13020,114720,648620,112140,283410,18010,110540,50460,65010,2330,10,26.4,26.5,28.3,14.2,13.6,19,28.8,26.4,34.1,33,31.7,44.9,38.8,38.8,NA,15.8,31.5,35,28.1,9.7,4.2
2020-11-01,"Osaka",2022580,544430,1404520,26070,174590,1220340,512280,72770,16530,12590,5560,44080,130510,330790,840380,126830,383970,27580,30140,2560,13960,25.9,22.2,30.3,12.5,6.5,21,28.7,25.2,32.2,28.2,25.5,31.4,41.1,41.1,41,20.5,50.7,24,31.8,12.6,23.5
2020-11-01,"Saga",229580,33670,185640,78190,33280,91000,10140,11800,5160,13900,58310,3560,29720,12470,76490,1910,8230,1610,7950,230,4940,30.1,27.8,33.3,12.8,10.4,15.2,39.7,28.8,51.6,45.6,40.4,53.5,43.5,45.1,33.3,31.8,44.4,49.7,44.3,8.4,5.4
2020-11-01,"Saitama",360920,107660,214770,28820,23620,247770,43210,16690,810,12660,16160,9390,13710,62500,150140,16120,26460,7000,7490,0,810,38,23.3,44.2,15.1,15.1,15.6,50.4,25,53,40.3,33.4,43,50.2,52.3,50,18.8,34.5,50.9,44.7,14.1,3.1
2020-11-01,"Shiga",329380,54380,268300,72030,66090,129160,38640,21910,1550,8960,63070,6260,59830,28140,95240,6370,32270,4320,16670,340,1210,29.4,25.6,39.3,7.7,7.6,9.5,33.8,21.2,43.3,41.1,33.6,54,45.3,44.4,74.4,26.4,45.3,49.6,44.8,9,1.4
2020-11-01,"Shimane",321420,70140,251280,121610,6310,159290,20810,12710,690,22520,99100,1080,5230,38670,120620,2740,18070,5030,7680,100,590,37.8,29.9,48.9,16.6,10.8,26.2,46.8,33.1,55.7,54.5,47.1,69.5,44.9,44.9,NA,33.7,43.1,58.7,63.7,7.5,28.9
2020-11-01,"Shizuoka",1636660,385250,1212190,452480,386660,650810,67140,57450,22110,81220,364820,76690,296270,177530,456520,24850,40260,16840,40600,8110,13730,31.8,26.5,44.3,19.1,11.9,40.6,35,27.4,42.1,41.6,37.6,52.5,32.6,30.7,42.5,28.5,31.8,50.5,38.1,11.2,6.1
2020-11-01,"Tochigi",856820,130680,684270,299370,250370,243580,18230,36770,8510,37010,245710,32470,204000,48980,183360,4510,13720,6330,30380,1400,7110,31.9,28.4,45,14.3,13.9,20.3,38.4,29.3,54.8,40.9,38.9,44.7,51.7,52,47.1,29.5,40.5,46.1,44.3,9.1,10.7
2020-11-01,"Tokushima",171330,21860,128250,39270,26680,80160,17180,7150,880,5920,32260,1090,15450,10700,66000,1370,9290,2680,4480,110,780,26.6,21.9,32.8,12.6,7.7,18,32.9,18.7,47.5,45.4,40.6,50.2,46.2,46.2,NA,18.2,42.1,42.3,48.3,5.4,11
2020-11-01,"Tokyo",3888860,1593790,2090330,110350,26230,2302730,1128710,209770,111080,43140,26760,17130,9100,787390,1426070,534240,527560,118310,85860,93590,14980,29.7,27.3,31.7,25.2,15.6,34,33.7,34.4,33.8,31,33.6,29.7,28.4,28.4,28.4,18.4,28.3,34.4,27.2,16,44.3
2020-11-01,"Tottori",272230,53880,215680,105000,14320,117600,26060,9250,0,16680,85660,1850,12460,27170,90420,4270,21790,3910,5350,0,0,34.7,24.8,55.8,15.9,8.7,31.6,43.8,17.6,70.2,48.1,41,70.4,40.2,37.7,54.8,33.2,29.6,62,66.2,5.7,0
2020-11-01,"Toyama",261760,63650,188400,68400,17090,143350,24660,6250,2010,27930,40470,3760,13330,24800,108850,2450,22220,3450,2790,1270,740,25.2,16.6,38.3,5.9,4.2,12.8,32.7,16.5,43.4,35.2,29.7,43.1,44.7,40.9,49.1,19.6,21.7,41.1,50.5,3.2,10.3
2020-11-01,"Wakayama",446030,54260,381510,189330,111930,88690,9510,43550,3010,22360,165890,12220,99710,9950,69770,2040,7480,6050,37280,1640,1370,27.8,25.9,38.5,11.9,11.3,16.5,37.2,29,55.9,43.5,44.8,37.4,35.8,34.9,61.4,25.2,39,44.4,60.2,12.9,19.1
2020-11-01,"Yamagata",416980,127200,273970,186570,15190,169720,38380,3870,3240,61740,110150,6490,8710,45040,124680,10050,28330,2750,1110,1130,1000,24.4,17.7,40.7,10.8,6.3,25.9,29.6,21.2,43.4,40.3,33.8,51.5,44.9,35.2,66.2,21.2,19.7,49.2,52.6,1.4,6.9
